name,en_name,category,origin,abv,description,image_url
밥 말리,"Bob Marley, 7%",Cocktail,없음,7%,"골드 럼, 블루 큐라소, 그레나딘 시럽, 바나나 리큐어로 만드는 칵테일이다. 초록, 파랑, 노랑 세 가지 색으로 자메이카를 표현했다. 열대과일의 맛을 느낄수 있으며, 슬러시처럼 만들어 마시기도 한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/bobmarley_w400.jpg
브랜디 플립,"Brandy Flip, 28%",Cocktail,없음,28%,"브랜디, 설탕, 계란 노른자로 만드는 칵테일이다. 부드럽고 크리미한 질감이 특징으로 브랜디의 과일 향과, 설탕이 들어가 달달한 맛을 느낄 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/brandyflip_w400.jpg
샹그리아,"Sangria, 8%",Cocktail,스페인,8%,"와인을 베이스로 다양한 과일, 탄산수, 설탕등을 넣어 하루정도 숙성시킨 후 마시는 칵테일이다. 취향에 따라 다양한 과일을 넣어 마셔서, 다양한 과일 향을 느낄 수 있다. ",https://d1sqi8cd60mbpv.cloudfront.net/w400/sangria_w400.jpg
마티니,"Martini, 34%",Cocktail,,34%,"드라이 진, 드라이 베르무트를 이용해 만드는 칵테일이다. 진한 솔잎향과 쓴맛을 느낄 수있다. 주로 올리브를 곁들여 마신다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/martini_w400.jpg
심술 7,"Simsool 7, 7%",Etc,한국,7%,"포도, 블루베리 등의 과실을 원료로 빚은 새콤달콤한 스파클링 라이스 와인이다. 쌀을 기본으로 빚어 목 넘김이 부드러우며 인공감미료를 사용하지 않아 과일 본연의 달콤함을 느낄 수 있다. 톡톡 튀는 스파클의 상쾌함과 과실의 달콤함을 동시에 느끼고 싶은 20~30대가 부담없이 즐기기 좋은 술이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Simsool_7_w400.jpg
써머스비,"SomersBy, 4.5%",Etc,덴마크,4.50%,"칼스버그에서 제조한 도수 있는 사이다. 세간 인식과 달리 본디 사이다는 사과주를 뜻하는 말이다. 
사과맛 탄산음료에 알코올이 첨가된 맛이다. 
사과 과즙의 단 맛이 강하며, 술을 즐기지 않는 사람에게도 추천하기 좋다. ",https://d1sqi8cd60mbpv.cloudfront.net/w400/somersby_apple_w400.jpg
템트 7,"Tempt 7, 4.5%",Etc,덴마크,4.50%,"덴마크에서 만드는 사이다. 세간 인식과 달리 본디 사이다는 사과주를 뜻하는 말이다.
탄산이 있으며, 사과주의 단 맛과 함께 은은한 꽃 향기가 느껴진다. 
같은 시리즈인 템트9에 비해 부드러운 맛이다.
낮은 도수의 달콤한 과실주를 좋아하는 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Tempt_7_w400.png
템트 9,"Tempt 9, 4.5%",Etc,덴마크,4.50%,"덴마크에서 만드는 사이다. 세간 인식과 달리 본디 사이다는 사과주를 뜻하는 말이다.
탄산이 있으며, 사과주의 단 맛과 함께 딸기, 라임의 상큼함과 단 맛이 느껴진다. 
같은 시리즈인 템트7에 비해 달콤한 맛이다.
낮은 도수의 달콤한 과실주를 좋아하는 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Tempt_9_w400.jpg
복숭아 소다,"Peach Soda, 3%",Etc,한국,3%,"복숭아 맛이 나는 과일 탄산주 제품이다. 순하리 브랜드와 카카오프렌즈가 콜라보하여 어피치가 로고에 등장한다.
복숭아과즙을 10",https://d1sqi8cd60mbpv.cloudfront.net/w400/Peach_Soda_w400.jpg
이슬 톡톡,"Jinro TokTok, 3%",Etc,한국,3%,"하이트 진로에서 만든 과일 탄산주. 
일본의 '호로요이'와 유사한 맛이 난다. 복숭아의 단 맛과, 탄산의 청량함을 느낄 수 있다. 도수가 낮아 알코올맛은 잘 느껴지지 않는다.
술을 즐기지 않는 사람들도 가볍게 즐기기 좋은 주류이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Jinro_Tok_Tok_w400.jpg
좋은데이 민트초코,"Joeunday Mint Choco, 12.5%",Etc,한국,12.50%,"소주 같은 디자인이지만 주종은 리큐르.
일반적인 소주와 달리 투명한 병에 들어있으며 그 대신 내용물이 민트색이다.
향은 은은한 초코향이 나며, 맛은 민트맛이지만 조금 밍밍한 편이고 미약하게 초코맛도 느껴진다. 
일반적인 리큐르에 비하면 단맛은 많이 약한 편이다.
색다른 맛으로 술자리의 분위기를 고조시키고 싶은 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/jo_eun_day_mint_choco_w400.jpg
진로,"Jinro soju, 16.5%",Soju,한국,16.50%,"흑국으로 소주를 만들어 특유의 쓴 맛이 매력적인 소주.
또한 굉장히 깔끔한 맛으로도 유명하다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/jinro_soju_w400.jpg
백세주,"Bekseju, 13%",Etc,한국,13%,"찹쌀로 빚어, 구기자, 오미자, 홍삼 등 12가지 한약재와 함께 발효시켜 만든 전통 약주. 마시면 백세까지 살 수 있다 하여 이런 이름이 붙었다. 강한 향과 다양한 약재가 들어가 신맛, 단맛과 감칠맛이 어우러진 복합적인 맛을 느낄 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Bekseju_w400.jpg
15년 숙성 매취순,"Matchsoon, 16%",Etc,한국,16%,"최상급 청매실로 15년 숙성기간을 거쳐 만들어진 담금주. 화이트 와인과 블렌딩하여 화이트와인의 맛과 함께, 매실 향의 달콤함, 숙성에 의한 씁씁한 맛을 느낄 수 있는 술이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Matchsoon_w400.jpg
산사춘,"sansachun, 13%",Etc,한국,13%,"산사나무 열매로 만든 술이다. 산사나무 열매는 섬장 건강, 혈액순환, 노화방지에 효과를 가진다고 알려져 있다. 꽃향기와 함께 새콤달콤한 맛을 느낄 수 있으며, 목넘김이 부드럽다. ",https://d1sqi8cd60mbpv.cloudfront.net/w400/sansachun_w400.jpg
서울의 밤,"Seoul Night, 25%",Etc,한국,25%,"황매실을 원료로, 노간주나무 열매로 향을 낸 증류주이다. 매실 향을 함께 느낄 수 있으며, 달지 않고 목넘김이 부드럽다. 토닉워터와 함께 칵테일로도 즐길 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Seoul_Night_w400.jpg
꿀Traditional,"Honey Makgeolli, 6%",Traditional,한국,6%,"함유된 벌꿀의 향과 맛이 단맛을 풍부하게 해준다. 그렇지만 지나치게 단 맛은 아니며, 천연 탄산이 강하다. 꿀 특유의 단맛을 좋아하는 사람에게 추천하는 제품이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Honey_Makgeolli_w400.jpg
호랑이 생 Traditional,"Horangi Draft Makjeolli, 6%",Traditional,한국,6%,"합성감미료를 첨가하지 않고, 생 발효를 통해 맛을 낸 프리미엄 막걸리이다. 부드러운 바디감을 가지고 있으며 맛과 향이 풍부하고 목 넘김이 뛰어나다. 효모가 살아있어 8주 동안 숙성도에 따라 다양한 맛을 즐길 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Horangi_Draft_Makjeolli_w400.jpg
심술6 Traditional,"Simsool6 Makjeolli, 6%",Traditional,한국,6%,심술 6은 인기 과실주 심술의 막걸리 버전이다. 포천쌀로 빚어 목 넘김이 부드럽고 상쾌한 탄산과 입맛을 돋우는 단맛이 특징이다. 특히 잘 익은 막걸리에서만 느낄 수 있는 은은한 과실향을 느끼고 싶은 사람에게 추천한다.,https://d1sqi8cd60mbpv.cloudfront.net/w400/Simsool6_Makjeolli_w400.jpg
인생Traditional,"Insaeng Makgeolli, 5%",Traditional,한국,5%,달콤하고 상큼한 맛을 느낄 수 있으며 뒷맛이 깔끔하여 목넘김이 편하다. 다른 막걸리들보다 걸쭉하지 않고 도수가 낮아 가볍게 즐기기 좋다.,https://d1sqi8cd60mbpv.cloudfront.net/w400/Insaeng_Makgeolli_w400.jpg
화요41,"Hwayo 41, 41%",Soju,한국,41%,지하 150m 천연 암반수와 100,https://d1sqi8cd60mbpv.cloudfront.net/w400/Hwayo_41_w400.jpg
이이치코,"Iichiko, 25%",Soju,일본,25%,"일본에서 서민들의 나폴레옹이라고 불리는 대표적인 보리소주이다. 색이 투명하고 은은한 향수 냄새가 느껴질 정도로 부드럽다. 25도라 혓바닥 끝을 살짝 쏘는 정도의 순한 맛인데, 뒷맛이 쓰다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Iichiko_w400.jpg
일품 진로,"Ilpoom Jinro, 25%",Soju,한국,25%,순 쌀 100,https://d1sqi8cd60mbpv.cloudfront.net/w400/Ilpoom_Jinro_w400.jpg
안동Soju 일품21,"Andong_Soju_Ilpoom_21, 21%",Soju,한국,21%,"뒤끝이 깨끗한 전통 증류식 쌀 소주의 참맛을 느낄 수 있다. 안동소주 특유의 그윽한 향이 나며, 술을 입에 넣으면 크림과 같은 순하고 부드러움이 느껴지며 목넘김이 좋다. ",https://d1sqi8cd60mbpv.cloudfront.net/w400/Andong_Soju_Ilpoom_w400.jpg
폰타나프레다 모스카토 다스티 2018,"Fontananfredda Moscato D'sti 2018, 5%",Wine,이탈리아,5%,"달고 탄산이 많은 스파클링 와인이다. 화려한 황금색 밀짚 빛깔을 띠며 잘 익은 배, 복숭아, 꿀, 레몬, 오렌지향을 지니고 있다. 모스카토 포도 자체의 맛과 향이 잘 표현되어 디저트 와인으로 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Fontananfredda_Moscato_D'sti_2018_w400.jpg
심술 10,"Simsool 10, 10%",Etc,한국,10%,자몽과 깔라만시의 과실을 원료로 빚은 새콤달콤한 스파클링 라이스 와인이다. 쌀을 기본으로 빚어 목 넘김이 부드러우며 인공감미료를 사용하지 않아 과일 본연의 달콤함을 느낄 수 있다. 상큼한 열대과일의 맛과 향을 만끽하고 싶은 사람에게 추천한다. ,https://d1sqi8cd60mbpv.cloudfront.net/w400/Simsool_10_w400.jpg
느린마을 늘봄 Traditional,"Slow Town Always Spring Makgeolli, 6%",Traditional,한국,6%,"느린마을 막걸리 중 가장 산뜻하고 신선함을 느낄 수 있다. 인공감미료를 전혀 사용하지 않았으며, 장기간 보관이 가능하다. 국내산 쌀 함량을 2배가량 늘려 쌀의 부드러우면서도 묵직한 맛이 느껴진다. 갓 빚은 막걸리의 상큼한 맛이 탄산미를 느끼고 싶은 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Slow_Town_Always_Spring_Makgeolli_w400.jpg
우도 땅콩 전통주,"Udo Peanut Makgeolli, 6%",Traditional,한국,6%,"제주 우도 특산품인 땅콩으로 만든 막걸리이다. 인공향을 첨가하지 않은 은은한 단맛과 땅콩의 고소함이 특징이다.
보관기간이 길면 산미가 늘어나 다른 느낌으로 즐길 수 있다. 자연스러운 풍미를 느끼고 싶은 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Udo_Peanut_Makgeolli_w400.jpg
청하,"Chungha, 13%",Etc,한국,13%,"가장 대중적인 청주 중 하나이다. 쓴맛과 알코올 향이 적고 약한 단맛과 신맛이 도는 술이다. 도수가 낮아 목넘김이 부드럽다.
부담없이 깔끔한 맛을 즐길 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Chungha_w400.jpg
버니니 Wine 스프리처 딸기맛,"BERNINI Wine Spritzer Strawberry, 5.2%",Cocktail,스페인,5.20%,"버니니 와인 스프리처는 버니니의 캔 버전으로 간편하게 마실 수 있는 술이다. 
딸기향이 첨가되었지만 부담스럽지 않은 단맛을 즐길 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/BERNINI_Wine_Spritzer_Strawberry_w400.jpg
바르슈타이너 프리미엄 베롬,"Warsteiner Premium Verum, 4.8%",Beer,독일,4.80%,"""맥주의 여왕"" 혹은 ""미스 독일""이라고 불리는 독일의 유명 맥주 회사 바르슈타이너의 대표격인 필스너 맥주이다.
밸런스가 좋은 맥주로 단맛과 부드러움, 호프의 향, 쌉쌀한 여운까지 느낄 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Warsteiner_Premium_Verum_w400.jpg
데스페라도스 모히또 민트 & 라임,"Desperados Mojitoe Mint & Lime, 5.9%",Beer,네덜란드,5.90%,"데킬라 베이스의 가향 맥주인 데스페라도스에 민트와 라임 향을 첨가한 버전이다. 모히토가 럼 베이스의 칵테일이기 때문에 여기에도 럼향이 첨가되었다.
모히토의 맛을 기대한다면 실망할 수도 있으나, 모히토향 맥주라는 독특함을 원한다면 시도해볼만 하다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Desperados_Mojitoe_Mint&Lime_w400.jpg
유성 골든 에일,"Yuseong Golden Ale, 4.5%",Beer,한국,4.50%,"대전 유성구의 지역 수제맥주이다. 수제맥주의 인기에 힘입어 유성구와 바이젠하우스의 협약으로 출시되었다.
에일과 라거의 중간 형태인 골든에일이다. 시트러스한 상쾌함과 몰트의 고소함을 동시에 느낄 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Yuseong_Golden_Ale_w400.jpg
장홍삼 장수Traditional,"Jang Red Ginseng Jangsu Makgeolli, 6%",Traditional,한국,6%,"전통 6년근 홍삼을 발효시킨 막걸리이다. 홍삼전문기업과 장수막걸리의 협약으로 개발된 제품이다.
홍삼향과 탄산이 조화로우며, 산미와 청량감이 있어 목넘김 좋은 깔끔한 막걸리이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Jang_Red_Ginseng_Jangsu_Makgeolli_w400.jpg
청하 드라이,"Chungha Dry, 13.5%",Etc,한국,13.50%,"오리지널 청하의 담백한 맛이 강화된 청주이다. 단맛은 줄이고 도수를 높였다. 장기간 저온발효를 거쳐 향도 맛도 좀 더 진한 편이다.
은은한 단맛의 깔끔한 청주를 원하는 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Chungha_Dry_w400.jpg
좋은데이 깔라만시,"Good Day Calamansi, 12.5%",Soju,한국,12.50%,"곡물을 발효시켜 증류한 주정에 천연 깔라만시 과즙을 넣어 달고 상큼한 맛이 나는 과일 리큐르이다. 깔라만시 특유의 쌉쌀한 맛도 느낄 수 있다.
젊은 소비층의 트렌드에 맞춰 당 함량과 칼로리도 낮춘 것이 특징이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Good_Day_Calamansi_w400.jpg
애플 폭스 사이다,"Apple Fox Cider, 4.5%",Etc,싱가포르,4.50%,"사과로 만든 술인 사이다이다. 진한 사과맛과 톡 쏘는 탄산을 함께 느낄 수 있다. 국내 유명한 사이다는 써머스비가 있다. 
써머스비에 비해 덜 달고 농익은 사과의 맛을 느끼고 싶은 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Apple_Fox_Cider_w400.jpg
길비스 보드카,"Gilbey's Vodka, 37.5%",Etc,영국,37.50%,"가성비 좋게 마실 수 있는 보드카이다. 알코올 향이 강하고, 여전히 소주나 마찬가지라는 평도 있으나 가격이 워낙 저렴하여 활용도가 높다.
특별한 향이나 맛이 없기 때문에 다양한 칵테일 제조에 사용할 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Gilbey's_Vodka_w400.jpg
시에라 깐따브리아 크리안자,"Sierra Cantabria Crianza, 14.4%",Wine,스페인,14.40%,"리오하 전통방식으로 양조해 14개월 간 프랑스 및 미국산 오크통에서 숙성, 별도의 필터링 없이 병입한다. 
붉은 체리, 딸기의 강렬한 향이 풍부하며, 잼처럼 농축된 과일 맛과 섬세한 탄닌의 씁쓸한 맛, 여운에서 약간의 버터 향을 느낄 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Sierra_Cantabria_Crianza_w400.jpg
길비스 진,"Gilbey's Gin, 37.5%",Etc,영국,37.50%,시트러스 향이 특징이다. 가격이 저렴하여 다양한 방법으로 마실 수 있으나 특유의 향이 강해 호불호가 갈릴 수 있다.,https://d1sqi8cd60mbpv.cloudfront.net/w400/Gilbey's_Gin_w400.jpg
호가든,"Hoegaarden, 4.9%",Beer,벨기에,4.90%,"벨기에의 호가든 지역에서 생산되는 밀맥주. 밝고 희뿌연 색이 특징이다. 
밀, 코리엔더 씨드, 오렌지 필을 사용해 은은한 향을 느낄 수 있으며, 특유의 부드럽고 풍성한 맛과 구름거품이 특징인 맥주이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Hoegaarden_w400.jpg
와일드 터키 버번 위스키,"Wild Turkey Bourbon Whiskey, 40.5%",Whisky,미국,40.50%,"알콜의 톡 쏘는 향은 없는 편이고 과자 누네띠네와 같은 단향이 올라온다.
입안 전체로 신선한 꿀 같은 달큰함이 가득 채워지며 알싸한 맛도 살짝 느낄 수 있다.
술의 질감은 밀크 초콜릿을 녹여 먹었을 때 거의 끝물쯤에 입천장과 혓바닥에 남아있는 초콜릿의 몽글몽글한 질감이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Wild_Turkey_Bourbon_Whiskey_w400.jpg
코젤 다크,"Kozel Dark, 3.8%",Beer,체코,3.80%,"코젤은 염소라는 뜻이다.
매우 순한 흑맥주. 커피향이 살짝 풍기고 탄산은 적은 편. 쓴맛을 즐기지 않는 사람에게 추천한다.
시나몬가루와 설탕을 잔 입구에 바르면 더 맛있게 먹을 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Kozel_Dark_w400.jpg
골든버블 모스카토,"Golden Bubbles Moscato, 7%",Beer,이탈리아,7%,"이름처럼 밝고 가벼운 노란색을 띠고, 포도, 과일의 맛과 향이 풍부하다.
달달하고, 가벼운 산미와 적당한 탄산이 느껴진다.
디저트와 잘 어울린다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Golden_Bubbles_Moscato_w400.jpg
파울라너 바이스 비어,"Paulaner Weissbier, 5.5%",Beer,독일,5.50%,"바나나 향 등 독일식 밀맥주의 고유의 향이 나지만, 특출난 향은 없으며 향 자체도 세지 않다.
강한 탄산으로 시작하여 청량감을 높인다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Paulaner_Weissbier_w400.jpg
싱하,"Singha, 5%",Beer,태국,5%,보리 맥아로 만들어서 보리 몰트와 홉 때문에 쌉쌀한 뒷맛을 느낄 수 있다.,https://d1sqi8cd60mbpv.cloudfront.net/w400/Singha_w400.jpg
파울라너 뮌헨 헬,"Paulaner Munchner Hell, 4.9%",Beer,독일,4.90%,"헬이라는 말은 독일어로 맑은, 밝은, 경쾌한 이라는 뜻이고, 뮌헨은 헬레스 라거의 중심지를 뜻한다.
쓴맛이 적고 단맛도 있으면서 산뜻하여 대중적으로 가볍게 즐길 수 있는 맥주이다.
크게 호불호가 갈리지 않아 다양한 사람이 즐길 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Paulaner_Munchner_Hell_w400.jpg
크로넨버그 1664,"Kronenbourg 1664, 5%",Beer,프랑스,5%,"프랑스산 맥주로 알자스-로렌의 스트라스부르에서 양조되는 술이다.
코리안더 씨앗과 시트러스향, 오렌지 껍질이 함유되어 있어 독특한 맛이 난다.
병이 예쁘고 새콤달콤한 과일향으로 가볍게 즐길 수 있어 비교적 여성들이 선호하는 술이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Kronenbourg_1664_w400.jpg
